project_id,quality_at_entry,outcome_success,region,sector,approval_year
P034082,6.0,1.0,Europe and Central Asia,Governance,1998.0
P034083,5.0,0.0,Europe and Central Asia,Transport,1997.0
P034091,5.0,1.0,Latin America and Caribbean,Education,1996.0
P034092,1.0,0.0,Europe and Central Asia,Governance,1995.0
P034093,5.0,1.0,Europe and Central Asia,Governance,1998.0
P034095,5.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1996.0
P034101,2.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Transport,1996.0
P034106,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",1996.0
P034112,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Transport,1994.0
P034118,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Finance, Competitiveness and Innovation",1996.0
P034154,3.0,1.0,Eastern and Southern Africa,Transport,1998.0
P034161,5.0,1.0,Latin America and Caribbean,"Finance, Competitiveness and Innovation",1995.0
P034162,5.0,1.0,South Asia,"Urban, Resilience and Land",1994.0
P034180,2.0,0.0,Eastern and Southern Africa,Education,1997.0
P034181,5.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1996.0
P034212,2.0,0.0,South Asia,Water,1998.0
P034213,4.0,1.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",1998.0
P034301,4.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Environment, Natural Resources & the Blue Economy",1997.0
P034489,5.0,1.0,Eastern and Southern Africa,Transport,1995.0
P034490,2.0,0.0,Latin America and Caribbean,Education,1995.0
P034491,5.0,0.0,Europe and Central Asia,Energy & Extractives,1996.0
P034578,5.0,1.0,Latin America and Caribbean,Transport,1997.0
P034579,2.0,1.0,Europe and Central Asia,Governance,1994.0
P034583,2.0,0.0,Europe and Central Asia,"Macroeconomics, Trade and Investment",1996.0
P034584,5.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",1996.0
P034605,1.0,0.0,Latin America and Caribbean,"Finance, Competitiveness and Innovation",1995.0
P034606,5.0,0.0,Latin America and Caribbean,"Finance, Competitiveness and Innovation",1996.0
P034607,5.0,0.0,Latin America and Caribbean,Governance,1996.0
P034609,2.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1998.0
P034617,5.0,1.0,Western and Central Africa,Energy & Extractives,1996.0
P034618,5.0,1.0,East Asia and Pacific,Social Protection & Jobs,1996.0
P034622,5.0,1.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",1996.0
P034755,2.0,0.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",1995.0
P034891,6.0,1.0,East Asia and Pacific,Transport,1995.0
P035076,2.0,0.0,Eastern and Southern Africa,Energy & Extractives,1998.0
P035079,5.0,1.0,East Asia and Pacific,Water,1995.0
P035080,5.0,1.0,Latin America and Caribbean,Governance,1995.0
P035081,5.0,1.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",1997.0
P035082,2.0,0.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1998.0
P035158,5.0,1.0,South Asia,Water,1997.0
P035160,6.0,0.0,South Asia,Energy & Extractives,1998.0
P035163,5.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",1997.0
P035169,2.0,1.0,South Asia,"Environment, Natural Resources & the Blue Economy",1998.0
P035170,6.0,0.0,South Asia,Energy & Extractives,1996.0
P035172,5.0,0.0,South Asia,Energy & Extractives,2000.0
P035173,5.0,1.0,South Asia,Energy & Extractives,2001.0
P035312,5.0,1.0,Latin America and Caribbean,Education,1996.0
P035481,5.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1994.0
P035494,2.0,1.0,Latin America and Caribbean,Education,1996.0
P035495,5.0,1.0,Latin America and Caribbean,Social Protection & Jobs,1996.0
P035544,6.0,0.0,East Asia and Pacific,Energy & Extractives,1997.0
P035590,5.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1994.0
P035591,2.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1994.0
P035592,5.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1994.0
P035593,5.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1994.0
P035595,5.0,1.0,Western and Central Africa,Transport,1995.0
P035599,5.0,1.0,Western and Central Africa,Transport,1995.0
P035601,5.0,1.0,Western and Central Africa,"Health, Nutrition & Population",1995.0
P035603,5.0,1.0,Western and Central Africa,Agriculture and Food,1996.0
P035605,5.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1996.0
P035608,2.0,0.0,Western and Central Africa,Transport,1998.0
P035615,5.0,1.0,Western and Central Africa,"Health, Nutrition & Population",1995.0
P035617,3.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1998.0
P035620,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1996.0
P035621,5.0,1.0,Western and Central Africa,Education,1996.0
P035623,6.0,1.0,Western and Central Africa,Governance,1996.0
P035626,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",1999.0
P035628,2.0,0.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1996.0
P035630,3.0,1.0,Western and Central Africa,Agriculture and Food,2002.0
P035634,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1996.0
P035637,4.0,1.0,Western and Central Africa,Governance,2000.0
P035641,5.0,0.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1999.0
P035643,2.0,1.0,Western and Central Africa,Education,1999.0
P035645,5.0,1.0,Western and Central Africa,Social Protection & Jobs,1998.0
P035648,6.0,1.0,Western and Central Africa,"Urban, Resilience and Land",1999.0
P035655,5.0,1.0,Western and Central Africa,Education,1998.0
P035669,5.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,1996.0
P035672,3.0,1.0,Western and Central Africa,Transport,2001.0
P035673,4.0,1.0,Western and Central Africa,"Urban, Resilience and Land",2001.0
P035688,4.0,0.0,Western and Central Africa,"Health, Nutrition & Population",1998.0
P035689,5.0,1.0,Western and Central Africa,"Health, Nutrition & Population",1998.0
P035691,5.0,1.0,Eastern and Southern Africa,Transport,1996.0
P035693,5.0,1.0,East Asia and Pacific,Energy & Extractives,1997.0
P035697,5.0,1.0,East Asia and Pacific,Energy & Extractives,1996.0
P035698,6.0,1.0,East Asia and Pacific,Energy & Extractives,1998.0
P035707,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Water,2000.0
P035717,5.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",1995.0
P035722,5.0,1.0,Latin America and Caribbean,Transport,1997.0
P035728,5.0,1.0,Latin America and Caribbean,Water,1998.0
P035730,5.0,1.0,Latin America and Caribbean,Transport,1998.0
P035733,5.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",1998.0
P035737,4.0,1.0,Latin America and Caribbean,Transport,1998.0
P035740,2.0,1.0,Latin America and Caribbean,Transport,2004.0
P035741,5.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2000.0
P035743,2.0,0.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",1998.0
P035751,5.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",2004.0
P035752,3.0,1.0,Latin America and Caribbean,Water,2004.0
P035753,5.0,1.0,Latin America and Caribbean,"Health, Nutrition & Population",1998.0
P035757,5.0,1.0,Europe and Central Asia,Energy & Extractives,1995.0
P035759,2.0,1.0,Europe and Central Asia,Governance,1996.0
P035761,2.0,1.0,Europe and Central Asia,Education,1996.0
P035762,6.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1996.0
P035764,5.0,1.0,Europe and Central Asia,Transport,1996.0
P035765,6.0,1.0,Europe and Central Asia,Transport,1996.0
P035768,5.0,1.0,Europe and Central Asia,Social Protection & Jobs,1996.0
P035770,2.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",1999.0
P035771,4.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",1998.0
P035775,5.0,1.0,Europe and Central Asia,Transport,2000.0
P035776,5.0,1.0,Europe and Central Asia,Transport,2000.0
P035777,3.0,1.0,Europe and Central Asia,Agriculture and Food,2003.0
P035780,3.0,1.0,Europe and Central Asia,"Health, Nutrition & Population",2000.0
P035781,5.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",1998.0
P035783,5.0,1.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",1996.0
P035784,5.0,1.0,Europe and Central Asia,Energy & Extractives,1997.0
P035786,4.0,1.0,Europe and Central Asia,Water,2001.0
P035787,5.0,0.0,Europe and Central Asia,"Urban, Resilience and Land",1996.0
P035802,2.0,0.0,Europe and Central Asia,"Urban, Resilience and Land",1999.0
P035805,5.0,1.0,Europe and Central Asia,Water,1998.0
P035806,4.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",1998.0
P035807,6.0,1.0,Europe and Central Asia,Social Protection & Jobs,1997.0
P035810,2.0,0.0,Europe and Central Asia,"Macroeconomics, Trade and Investment",2001.0
P035811,5.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1997.0
P035813,5.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",1999.0
P035814,5.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1996.0
P035821,5.0,1.0,South Asia,Education,1996.0
P035823,3.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Environment, Natural Resources & the Blue Economy",2001.0
P035824,5.0,1.0,South Asia,"Urban, Resilience and Land",1998.0
P035825,5.0,1.0,South Asia,"Health, Nutrition & Population",1996.0
P035827,3.0,1.0,South Asia,"Health, Nutrition & Population",1998.0
P035828,2.0,1.0,South Asia,"Environment, Natural Resources & the Blue Economy",1998.0
P035914,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1994.0
P035915,2.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1995.0
P035917,4.0,1.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",2001.0
P035922,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1997.0
P035923,5.0,1.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",1998.0
P035989,2.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1994.0
P035991,2.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1996.0
P035995,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Finance, Competitiveness and Innovation",1996.0
P035996,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Education,1995.0
P035997,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Urban, Resilience and Land",1998.0
P036004,5.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",1995.0
P036007,2.0,0.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",1995.0
P036011,2.0,0.0,Europe and Central Asia,Energy & Extractives,1996.0
P036013,6.0,1.0,Europe and Central Asia,Transport,1996.0
P036015,2.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Governance,1997.0
P036030,5.0,1.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",1996.0
P036037,5.0,1.0,Africa,Energy & Extractives,1999.0
P036038,5.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",1999.0
P036041,5.0,1.0,East Asia and Pacific,Governance,1995.0
P036042,2.0,1.0,East Asia and Pacific,"Finance, Competitiveness and Innovation",1996.0
P036047,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",1997.0
P036048,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",1998.0
P036049,4.0,0.0,East Asia and Pacific,Education,1999.0
P036052,5.0,1.0,East Asia and Pacific,Water,1998.0
P036053,2.0,0.0,East Asia and Pacific,"Urban, Resilience and Land",1997.0
P036055,2.0,0.0,Latin America and Caribbean,"Macroeconomics, Trade and Investment",1995.0
P036056,5.0,1.0,Latin America and Caribbean,Governance,1997.0
P036061,5.0,1.0,Europe and Central Asia,Transport,1997.0
P036062,5.0,1.0,South Asia,"Urban, Resilience and Land",1997.0
P036076,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Macroeconomics, Trade and Investment",1996.0
P036087,2.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan",Energy & Extractives,1997.0
P036089,2.0,1.0,Europe and Central Asia,"Health, Nutrition & Population",1996.0
P036405,3.0,0.0,East Asia and Pacific,"Urban, Resilience and Land",1997.0
P036414,5.0,1.0,East Asia and Pacific,Water,1998.0
P036417,5.0,1.0,East Asia and Pacific,Social Protection & Jobs,1996.0
P036947,5.0,1.0,East Asia and Pacific,Energy & Extractives,1995.0
P036949,5.0,1.0,East Asia and Pacific,Transport,1998.0
P036950,5.0,1.0,East Asia and Pacific,Education,1996.0
P036952,5.0,1.0,East Asia and Pacific,Education,1997.0
P036953,3.0,1.0,East Asia and Pacific,"Health, Nutrition & Population",1999.0
P036956,5.0,1.0,East Asia and Pacific,"Health, Nutrition & Population",1998.0
P036973,1.0,0.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1996.0
P036977,4.0,1.0,Europe and Central Asia,Water,2002.0
P037005,5.0,1.0,Latin America and Caribbean,Governance,1995.0
P037006,2.0,0.0,Latin America and Caribbean,Water,1995.0
P037047,6.0,1.0,Latin America and Caribbean,Transport,1996.0
P037049,3.0,0.0,Latin America and Caribbean,Governance,1996.0
P037079,6.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",1997.0
P037086,5.0,1.0,East Asia and Pacific,Energy & Extractives,1997.0
P037088,6.0,1.0,East Asia and Pacific,Social Protection & Jobs,1995.0
P037097,5.0,1.0,East Asia and Pacific,Education,1996.0
P037156,5.0,1.0,East Asia and Pacific,"Health, Nutrition & Population",1995.0
P037294,5.0,1.0,South Asia,Transport,1999.0
P037339,2.0,0.0,Europe and Central Asia,Energy & Extractives,2000.0
P037575,2.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1995.0
P037580,2.0,0.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",2000.0
P037581,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",1995.0
P037588,5.0,1.0,Western and Central Africa,Agriculture and Food,1999.0
P037709,5.0,1.0,Latin America and Caribbean,Social Protection & Jobs,1996.0
P037827,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Health, Nutrition & Population",1996.0
P037828,4.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",1996.0
P037834,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Education,1998.0
P037835,2.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan",Education,1998.0
P037857,2.0,0.0,South Asia,"Health, Nutrition & Population",1998.0
P037960,5.0,1.0,Europe and Central Asia,Governance,1997.0
P038021,4.0,1.0,South Asia,Education,1998.0
P038090,2.0,0.0,Europe and Central Asia,Social Protection & Jobs,2002.0
P038091,5.0,1.0,Europe and Central Asia,Transport,1996.0
P038092,5.0,1.0,Europe and Central Asia,Social Protection & Jobs,1995.0
P038334,3.0,0.0,South Asia,Energy & Extractives,2001.0
P038391,5.0,0.0,Europe and Central Asia,Education,1998.0
P038392,5.0,1.0,Europe and Central Asia,Social Protection & Jobs,1999.0
P038393,5.0,1.0,Europe and Central Asia,"Macroeconomics, Trade and Investment",1997.0
P038399,3.0,1.0,Europe and Central Asia,Water,1998.0
P038404,6.0,1.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",1996.0
P038550,5.0,1.0,Europe and Central Asia,Energy & Extractives,1996.0
P038551,4.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",2001.0
P038569,6.0,1.0,Europe and Central Asia,Social Protection & Jobs,1999.0
P038570,5.0,1.0,Eastern and Southern Africa,Water,1997.0
P038571,5.0,1.0,Europe and Central Asia,"Health, Nutrition & Population",1996.0
P038572,2.0,1.0,Europe and Central Asia,Governance,1995.0
P038573,2.0,0.0,Europe and Central Asia,Social Protection & Jobs,1997.0
P038641,2.0,0.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",1995.0
P038661,5.0,1.0,Western and Central Africa,"Finance, Competitiveness and Innovation",1995.0
P038674,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Transport,1997.0
P038687,2.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan",Education,1998.0
P038695,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Urban, Resilience and Land",1995.0
P038698,5.0,1.0,Latin America and Caribbean,Education,1995.0
P038700,2.0,0.0,Latin America and Caribbean,Education,1997.0
P038820,5.0,1.0,Europe and Central Asia,Energy & Extractives,1995.0
P038882,5.0,1.0,Latin America and Caribbean,Transport,1995.0
P038883,5.0,1.0,Latin America and Caribbean,Trade & Competitiveness,1996.0
P038884,6.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",1995.0
P038885,5.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",1995.0
P038895,4.0,1.0,Latin America and Caribbean,Water,1998.0
P038896,5.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",1997.0
P038916,5.0,1.0,Latin America and Caribbean,Social Protection & Jobs,1996.0
P038932,5.0,1.0,Latin America and Caribbean,Energy & Extractives,1996.0
P038947,5.0,1.0,Latin America and Caribbean,Education,1998.0
P038978,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Social Protection & Jobs,1997.0
P038988,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",1997.0
P039002,5.0,1.0,Europe and Central Asia,Water,1989.0
P039003,5.0,1.0,Europe and Central Asia,Water,1989.0
P039015,2.0,1.0,Eastern and Southern Africa,Water,1998.0
P039016,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2000.0
P039019,4.0,1.0,East Asia and Pacific,Transport,2000.0
P039021,5.0,1.0,East Asia and Pacific,Transport,1997.0
P039022,2.0,0.0,East Asia and Pacific,Water,1999.0
P039029,5.0,1.0,Latin America and Caribbean,Social Protection & Jobs,1997.0
P039082,2.0,0.0,Latin America and Caribbean,Transport,1999.0
P039084,4.0,0.0,Latin America and Caribbean,"Health, Nutrition & Population",1998.0
P039086,6.0,1.0,Latin America and Caribbean,Governance,1999.0
P039154,5.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,1995.0
P039161,5.0,1.0,Europe and Central Asia,Transport,1999.0
P039166,5.0,1.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",1995.0
P039171,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Agriculture and Food,1998.0
P039196,5.0,1.0,Latin America and Caribbean,Governance,1997.0
P039197,6.0,1.0,Latin America and Caribbean,Governance,1998.0
P039199,3.0,1.0,Latin America and Caribbean,Water,2000.0
P039203,5.0,1.0,Latin America and Caribbean,Transport,1997.0
