DATAFLOW,STRUCTURE_NAME,ACTION,DONOR,Donor,RECIPIENT,Recipient,SECTOR,Sector,MEASURE,Measure,CHANNEL,Channel,MODALITY,Modality,FLOW_TYPE,Flow type,PRICE_BASE,Price base,MD_DIM,Drilldown dimension,MD_ID,Microdata ID,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,DONOR_AGENCY,Donor agency,OECD_ID,OECD ID,DONOR_PROJECT_ID,Donor project ID,REGION,Region,INCOME_GROUP,Income group,CHANNELDELIVERY_CODE,Channel of delivery code,CHANNELDELIVERY_NAME,Channel of delivery name,CATEGORY_CODE,Category code,CATEGORY_NAME,Category name,FINANCETYPE_CODE,FinanceType code,FINANCETYPE_NAME,FinanceType name,BIMULTI_CODE,BiMulti code,SHORT_DESCRIPTION,Short description,PROJECT_TITLE,Project title,LONG_DESCRIPTION,Long description,SDG_FOCUS,SDG focus,GENDER_EQUALITY,Gender equality,ENVIRONMENT,Environment,GOVERNANCE,Governance,RMNCH,RMNCH,DRR,DRR,NUTRITION,Nutrition,DISABILITY,Disability,BIODIVERSITY,Biodiversity,CLIMATE_MITIGATION,Climate mitigation,CLIMATE_ADAPTATION,Climate adaptation,DESERTIFICATION,Desertification,AMOUNT_TIED,Amount tied,AMOUNT_UNTIED,Amount untied,AMOUNT_PARTIALLY_UNTIED,Amount partially untied,NATURE_OF_SUBMISSION,Nature of submission,PSIFLAG_CODE,PSI flag,PSIFLAG_NAME,PSI Flag name
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","NIC","Nicaragua","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",130.671946,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","ARG","Argentina","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",147.545352,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","COL","Colombia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",1993.625747,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","PAN","Panama","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",159.742726,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","BOL","Bolivia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",212.981144,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","DMA","Dominica","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",9.062356,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","GRD","Grenada","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",2.34211,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","STP","Sao Tome and Principe","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",41.703812,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","LCA","Saint Lucia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",13.832354,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","VCT","Saint Vincent and the Grenadines","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",6.116507,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MSR","Montserrat","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",43.450445,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","BRA","Brazil","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",982.576623,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","ECU","Ecuador","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",410.630365,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","A5_X","Central America and the Caribbean unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",225.646339,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SUR","Suriname","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",51.610595,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","IRN","Iran","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",248.3727,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","GUY","Guyana","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",16.739873,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","VEN","Venezuela","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",221.841545,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","PRY","Paraguay","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",94.425427,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","IRQ","Iraq","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",1683.394225,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","A7_X","South America unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",249.03338,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","PER","Peru","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",985.195493,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","A_X","America unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",1183.723001,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","JOR","Jordan","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",1349.976492,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SYR","Syrian Arab Republic","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",2037.934867,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","AZE","Azerbaijan","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",103.382448,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","YEM","Yemen","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",1962.637587,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","GEO","Georgia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",318.659472,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","TJK","Tajikistan","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2022,"2022",139.866028,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SRB","Serbia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",461.982318,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","ALB","Albania","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",280.629604,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","BIH","Bosnia and Herzegovina","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",169.16796,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","TUR","Türkiye","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",1006.1546,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MNE","Montenegro","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",42.923929,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","UKR","Ukraine","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",18443.83967,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MKD","North Macedonia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",211.476142,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","XKV","Kosovo","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",184.94872,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","BLR","Belarus","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",112.904765,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","LBY","Libya","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",197.670156,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SFRY_X","States ex-Yugoslavia unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",2.30773,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","E_X","Europe unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",1230.969955,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","EGY","Egypt","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",1479.337078,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MAR","Morocco","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",1116.924629,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MDA","Moldova","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",635.174382,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","F4_X","Northern Africa unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",134.77509,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","TUN","Tunisia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",869.448776,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","DZA","Algeria","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2023,"2023",195.214467,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
