subsection|variable_name|year_from|year_to|polity_name|polity_new_ID|polity_old_ID|value_from|value_to|confidence|is_disputed|is_uncertain|expert_checked|DRB_reviewed
Information|non_phonetic_writing|||Cuzco - Early Intermediate II|pe_cuzco_3|PeCuzE2|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Cuzco - Late Intermediate I|pe_cuzco_5|PeCuzL1|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Wari Empire|pe_wari_emp|PeWari*|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Kachi Plain - Aceramic Neolithic|pk_kachi_enl|PkAcerN|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Phrygian Kingdom|tr_phrygian_k|TrPhryg|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Sabaean Commonwealth|ye_sabaean_commonwealth|YeSabaC|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Durrani Empire|af_durrani_emp|AfDurrn|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Ghur Principality|af_ghur_principality|AfGhurd|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Gupta Empire|in_gupta_emp|InGupta|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Gurjar-Pratihara Dynasty|in_gurjara_pratihara_dyn|in_gurjara_pratihara_dyn|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Kansai - Kofun Period|jp_kofun|JpKofun|present||Confident|False|False|False|False
Information|non_phonetic_writing|||Kannauj - Varman Dynasty|in_kannauj_varman_dyn|in_kannauj_varman_dyn|absent||Confident|False|False|True|
Information|non_phonetic_writing|||Norman England|gb_england_norman|gb_england_norman|absent||Confident|False|False|False|False
Information|non_phonetic_writing|||Qin Empire|cn_qin_emp|CnImQin|present||Confident|False|False|False|
Information|non_phonetic_writing|||Southern Song|cn_southern_song_dyn|CnSSong|present||Confident|False|False|False|
Information|non_phonetic_writing|||Macedonian Empire|gr_macedonian_emp|GrMaced|absent||Confident|False|False|False|
Information|non_phonetic_writing|||Imamate of Oman and Muscat|om_busaidi_imamate_1|om_busaidi_imamate_1|absent||Confident|False|False|False|
Information|non_phonetic_writing|||Portuguese Empire - Renaissance Period|pt_portuguese_emp_1|pt_portuguese_emp_1|absent||Confident|False|False|False|
Information|non_phonetic_writing|||Portuguese Empire - Early Modern|pt_portuguese_emp_2|pt_portuguese_emp_2|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|-2000|-1801|Canaan|il_canaan|IlCanaa|absent||Confident|False|False|True|
Information|phonetic_alphabetic_writing|-1800|-1550|Canaan|il_canaan|IlCanaa|absent||Confident|True|False|True|
Information|phonetic_alphabetic_writing|-1800|-1550|Canaan|il_canaan|IlCanaa|present||Confident|True|False|True|
Information|phonetic_alphabetic_writing|-1550|-1175|Canaan|il_canaan|IlCanaa|present||Confident|False|False|True|
Information|phonetic_alphabetic_writing|1550|1699|Kaabu|gm_kaabu_emp|gm_kaabu_emp|unknown||Suspected|False|False|False|False
Information|phonetic_alphabetic_writing|1632|1800|Sakha - Late|ru_sakha_late|RuYakuL|absent||Confident|False|False|True|
Information|phonetic_alphabetic_writing|1650|1832|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|absent||Inferred|False|False|False|False
Information|phonetic_alphabetic_writing|1700|1859|Buganda II|ug_buganda_k_2|Classical Buganda|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|1700|1859|Bito Dynasty|ug_bunyoro_k_2|UgBito|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|1700|1867|Kaabu|gm_kaabu_emp|gm_kaabu_emp|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|1714|1831|Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|absent||Confident|False|False|True|False
Information|phonetic_alphabetic_writing|1716|1814|Spanish Empire II|es_spanish_emp_2|es_spanish_emp_2|present||Confident|False|False|True|False
Information|phonetic_alphabetic_writing|1750|1859|Nkore|ug_nkore_k_2|Classical Nkore|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|1801|1900|Sakha - Late|ru_sakha_late|RuYakuL|present||Confident|False|False|True|
Information|phonetic_alphabetic_writing|1832|1848|Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|present||Confident|False|False|True|
Information|phonetic_alphabetic_writing|1833|1896|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|1841|1921|Iban - Brooke Raj and Colonial|id_iban_2|IdBrokL|absent||Confident|False|False|True|
Information|phonetic_alphabetic_writing|1860|1894|Buganda II|ug_buganda_k_2|Classical Buganda|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|1860|1894|Bito Dynasty|ug_bunyoro_k_2|UgBito|present||Inferred|False|False|False|
Information|phonetic_alphabetic_writing|1860|1901|Nkore|ug_nkore_k_2|Classical Nkore|unknown||Suspected|False|False|False|False
Information|phonetic_alphabetic_writing|1867|1918|Austria - Habsburg Dynasty II|at_habsburg_2|at_habsburg_2|present||Confident|False|False|False|False
Information|phonetic_alphabetic_writing|1922|1987|Iban - Brooke Raj and Colonial|id_iban_2|IdBrokL|present||Confident|False|False|True|
Information|phonetic_alphabetic_writing|1923|1991|Soviet Union|ru_soviet_union|ru_soviet_union|present||Confident|False|False|True|False
Information|phonetic_alphabetic_writing|||Early Maravi|mw_early_maravi|mw_early_maravi|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Northern Maravi Kingdom|mw_northern_maravi_k|mw_northern_maravi_k|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Late East Africa Iron Age|tz_east_africa_ia_2|tz_east_africa_ia_2|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Late East Africa Iron Age|tz_east_africa_ia_2|tz_east_africa_ia_2|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Early Tana 1|tz_early_tana_1|tz_early_tana_1|unknown||Suspected|False|False|False|
Information|phonetic_alphabetic_writing|||Early Tana 1|tz_early_tana_1|tz_early_tana_1|unknown||Suspected|False|False|False|
Information|phonetic_alphabetic_writing|||Almoravids|ma_almoravid_dyn|MaAlmor|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Chandela Kingdom|in_chandela_k|InChandel|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Chauhana Dynasty|in_chauhana_dyn|InChauh|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Chaulukya Dynasty|in_chaulukya_dyn|InSolan|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Chu Kingdom - Spring and Autumn Period|cn_chu_dyn_spring_autumn|CnChuSA|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Chu Kingdom - Warring States Period|cn_chu_k_warring_states|CnChuWS|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Early Greater Coclé|pa_cocle_1|PaCocl1|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Early Nyoro|ug_early_nyoro|UgEarlyNyoro|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Early Wagadu Empire|mr_wagadu_1|MrWagdE|absent||Inferred|False|False|False|
Information|phonetic_alphabetic_writing|||Kakatiya Dynasty|in_kakatiya_dyn|InKakat|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Kamarupa Kingdom|in_kamarupa_k|InKamar|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Kingdom of Sicily - Hohenstaufen and Angevin dynasties|it_sicily_k_2|ItSicilK|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||La Mula-Sarigua|pa_la_mula_sarigua|PaLaMul|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Hohokam Culture|us_hohokam_culture|us_hohokam_culture|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Armenian Kingdom|am_artaxiad_dyn|AmArtax|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Saffarid Caliphate|ir_saffarid_emp|IrSaffr|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||British Empire I|gb_british_emp_1|gb_british_emp_1|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Kansai - Kofun Period|jp_kofun|JpKofun|absent||Inferred|False|False|False|False
Information|phonetic_alphabetic_writing|||Napoleonic France|fr_france_napoleonic|fr_france_napoleonic|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||British Empire II|gb_british_emp_2|gb_british_emp_2|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Russian Empire, Romanov Dynasty II|ru_romanov_dyn_2|ru_romanov_dyn_2|present||Confident|False|False|True|False
Information|phonetic_alphabetic_writing|||Russian Empire, Romanov Dynasty I|ru_romanov_dyn_1|ru_romanov_dyn_1|present||Confident|False|False|True|False
Information|phonetic_alphabetic_writing|||Holy Roman Empire - Ottonian-Salian Dynasty|de_empire_1|de_empire_1|present||Confident|False|False|False|False
Information|phonetic_alphabetic_writing|||Ottoman Empire III|tr_ottoman_emp_3|TrOttm4|present||Confident|False|False|True|False
Information|phonetic_alphabetic_writing|||Later Qin Kingdom|cn_later_qin_dyn|CnLrQin|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Later Yan Kingdom|cn_later_yan_dyn|CnLrYan|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||French Kingdom - Early Bourbon|fr_bourbon_k_1|FrBurbE|present||Confident|False|False|True|
Information|phonetic_alphabetic_writing|||Carolingian Empire I|fr_carolingian_emp_1|FrCarlE|present||Confident|False|False|True|
Information|phonetic_alphabetic_writing|||Papal States - High Medieval Period|it_papal_state_1|ItPapHM|present||Confident|False|False|True|
Information|phonetic_alphabetic_writing|||Middle Greater Coclé|pa_cocle_2|PaCocl2|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Monagrillo|pa_monagrillo|PaMonag|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Monte Alban V Early Postclassic|mx_monte_alban_5_a|MxAlbEP|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Hatti - Old Kingdom|tr_hatti_old_k|TrHatOK|absent||Confident|False|False|True|
Information|phonetic_alphabetic_writing|||Monte Alban V Late Postclassic|mx_monte_alban_5_b|MxAlbLP|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Yemen - Ottoman period|tr_ottoman_emp_4_copy|YeOttoL|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Paramara Dynasty|in_paramara_dyn|InParam|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Sharqi|in_sharqi_dyn|InSharq|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Sape|si_sape|si_sape|absent||Inferred|False|False|False|
Information|phonetic_alphabetic_writing|||Southern Qi State|cn_southern_qi_dyn|CnSouQi|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Yadava Dynasty|in_yadava_dyn|InYadav|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Norman England|gb_england_norman|gb_england_norman|present||Confident|False|False|False|False
Information|phonetic_alphabetic_writing|||East Francia|de_east_francia|de_east_francia|present||Confident|False|False|False|False
Information|phonetic_alphabetic_writing|||Ottoman Empire IV|tr_ottoman_emp_4|TrOttm5|present||Confident|False|False|False|False
Information|phonetic_alphabetic_writing|||Egypt - Inter-Occupation Period|eg_inter_occupation|EgIntOc|present||Confident|False|False|True|
Information|phonetic_alphabetic_writing|||Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|present||Confident|False|False|False|False
Information|phonetic_alphabetic_writing|||Longshan|cn_longshan|CnLngsh|uncoded||Undecided|False|False|True|False
Information|phonetic_alphabetic_writing|||Jin|cn_jin_spring_and_autumn|CnJinSA|absent||Confident|False|False|True|
Information|phonetic_alphabetic_writing|||Ottoman Emirate|tr_ottoman_emirate|TrOttm1|uncoded||Undecided|False|False|True|False
Information|phonetic_alphabetic_writing|||British East India Company|in_east_india_co|BdEastIndiaCompany|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Early Qing|cn_qing_dyn_1|CnQingE|absent||Confident|False|False|True|
Information|phonetic_alphabetic_writing|||Portuguese Empire - Early Modern|pt_portuguese_emp_2|pt_portuguese_emp_2|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Pre-Maravi|mw_pre_maravi|mw_pre_maravi|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Early Maravi|mw_early_maravi|mw_early_maravi|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Northern Maravi Kingdom|mw_northern_maravi_k|mw_northern_maravi_k|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Futa Jallon|gu_futa_jallon|gu_futa_jallon|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Pandya Empire|in_pandya_emp_3|in_pandya_emp_3|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Dambadaneiya|sl_dambadeniya|sl_dambadeniya|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Tunni Sultanate|so_tunni_sultanate|so_tunni_sultanate|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Anurādhapura IV|sl_anuradhapura_4|sl_anuradhapura_4|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Polonnaruwa|sl_polonnaruva|sl_polonnaruva|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Anurādhapura III|sl_anuradhapura_3|sl_anuradhapura_3|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Dutch Empire|nl_dutch_emp_1|nl_dutch_emp_1|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Maravi Empire|mw_maravi_emp|mw_maravi_emp|absent||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Anurādhapura I|sl_anuradhapura_1|sl_anuradhapura_1|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Anurādhapura II|sl_anuradhapura_2|sl_anuradhapura_2|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Adal Sultanate|so_adal_sultanate|so_adal_sultanate|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Ajuran Sultanate|so_ajuran_sultanate|so_ajuran_sultanate|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Habr Yunis|so_habr_yunis|so_habr_yunis|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Shoa Sultanate|et_showa_sultanate|et_showa_sultanate|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Harla Kingdom|et_harla_k|et_harla_k|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Ifat Sultanate|so_ifat_sultanate|so_ifat_sultanate|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Sena Dynasty|bd_sena_dyn|bd_sena_dyn|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Bulgaria - Early|bg_bulgaria_early|BgErBlg|uncoded||Undecided|False|False|False|
Information|phonetic_alphabetic_writing|||Majeerteen Sultanate|so_majeerteen_sultanate|so_majeerteen_sultanate|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Funj Sultanate|et_funj_sultanate|et_funj_sultanate|present||Confident|False|False|False|
Information|phonetic_alphabetic_writing|||Early Pandyas|in_pandya_emp_1|in_pandya_emp_1|present||Confident|False|False|False|
